1,4
2,99
3,100
4,101
5,101
6,101
7,101
8,102
9,102
10,102
11,102
12,102
13,102
14,102
15,102
16,102
17,102
18,102
19,102
20,103
21,103
22,103
23,103
24,103
25,103
26,103
27,103
28,103
29,103
30,104
31,104
32,104
33,104
34,104
35,104
36,104
37,104
38,104
39,104
40,104
41,104
42,104
43,104
44,104
45,104
46,104
47,104
48,104
49,104
50,105
51,105
52,105
53,105
54,105
55,105
56,105
57,105
58,105
59,105
60,105
61,105
62,105
63,105
64,105
65,105
66,105
67,105
68,105
69,105
70,105
71,105
72,105
73,105
74,106
75,106
76,106
77,106
78,106
79,106
80,106
81,106
82,106
83,106
84,106
85,106
86,106
87,107
88,107
89,107
90,107
91,107
92,107
93,107
94,107
95,107
96,107
97,107
98,108
99,108
100,109
