1,4.978167467796518
2,4.265023907838177
3,3.47537137260368
4,3.771273820277044
5,3.082174629428938
6,4.094690714184931
7,4.644692872033259
8,5.126282656254383
9,4.112666147969827
10,4.081063235520518
11,4.849917755978292
12,4.010654837231492
13,3.5630113600303988
14,4.333894771565639
15,3.181664758069328
16,4.764849149134316
17,5.097893914889751
18,4.5352385912095095
19,2.9843836181378873
20,2.9452691738600323
21,4.32354946146647
22,2.543856734221378
23,4.444302173764969
24,4.645486017176002
25,4.092129296994064
26,4.190085940906366
27,4.765031852688894
28,2.238231403062882
29,3.200383024920156
30,4.347347862093612
31,5.63530542397765
32,4.948439215189006
33,4.114812037338812
34,2.359627908807844
35,3.055264927696656
36,3.8445359698944643
37,3.5301690298983517
38,3.1490181549283536
39,4.019501816912269
40,4.575901287873007
41,2.976790487902261
42,5.148264475066016
43,3.807298591765934
44,4.8809645614329815
45,4.28066752136178
46,4.7263089719993285
47,3.831007859633057
48,4.28554662552852
49,4.836264397546799
50,5.471224250780243
51,4.632270453389316
52,3.1581847473888662
53,3.808970516979964
54,2.6145136166271192
55,3.9028310404931235
56,5.9975700038538164
57,4.746372916072067
58,3.1249350077277294
59,2.9573735438679316
60,4.963303350479476
61,3.227148130005877
62,4.134932270729727
63,3.3006702512808617
64,3.0708108632983224
65,4.112280843748063
66,3.180944290051042
67,2.299469083392217
68,3.583955650785954
69,4.967721018448428
70,2.101291694290839
71,4.001669016358917
72,5.454548291782208
73,4.4993585329133285
74,4.022638452404399
75,4.015089093466432
76,3.288639075516015
77,4.043430102252216
78,4.056948455328589
79,2.926659429795626
80,3.3436462032001315
81,3.269089446665215
82,3.0779095415723665
83,3.135295312882381
84,3.7380200860794495
85,3.5335654203247073
86,4.021397833352507
87,3.60273341664812
88,4.188821097527181
89,3.741717760886728
90,5.319675664779854
91,3.615646745526658
92,5.043452282635276
93,3.724218718394769
94,2.9998167288632205
95,3.3083331575222017
96,4.421889817424242
97,4.073091893781765
98,5.207239750295282
99,4.164739804498744
100,3.836814299613367
101,4.083427642146526
102,3.4225003667735434
103,3.5540288825895403
104,5.89425102319585
105,4.526442652995161
106,4.284585041134017
107,4.952152867600003
108,3.1468712830685903
109,5.326817350182442
110,3.7179390839169444
111,4.751173287726752
112,3.0919176827016797
113,2.782250471820051
114,3.593253899396165
115,4.611374198424516
116,4.683028887466465
117,5.071644592705178
118,2.959011275305335
119,4.275524803830907
120,4.9653774491723075
121,4.6810511891653
122,3.360825419742551
123,3.8690310510776214
124,4.311652837864726
125,3.4190636563389902
126,2.891574531146564
127,3.6104689624961552
128,4.5351824182612415
129,4.404561592870416
130,3.1744080806444837
131,3.651611736111561
132,3.175976644929018
133,4.605945681379352
134,4.738670696845981
135,4.678446199933448
136,2.7961583640679275
137,3.2353250123865585
138,2.838040969699132
139,3.9293046381623027
140,5.0382202056959144
141,3.620539064725029
142,4.4872434064012285
143,3.1060868762353686
144,4.412343144469222
145,2.9229234864165496
146,4.350590854495026
147,4.2650931164732055
148,4.4215478037524685
149,4.322113612611351
150,4.341857542129114
151,2.5414996478714693
152,3.6756258093168332
153,3.946732073475418
154,5.482250673367785
155,2.7825089633356055
156,4.709609652676875
157,3.2727667304017145
158,3.062386602594321
159,4.491429789685111
160,4.443970679331622
161,4.55679636618015
162,4.154198225895987
163,3.921973566194346
164,2.9176285830805737
165,2.914850925374036
166,3.433695674321799
167,4.622236242542913
168,4.136772998504211
169,4.1522183620411734
170,4.116715065528817
171,4.317242079741483
172,3.3735122794452836
173,3.998001837490006
174,4.9265376042828555
175,4.591870256277083
176,3.2679288646803974
177,4.081711002166625
178,4.199621723467539
179,3.4164770304850487
180,5.877745388310894
181,3.3402822685736444
182,3.52590579323401
183,4.6480300690067065
184,3.695321886906205
185,5.153821581352157
186,2.916593662812337
187,5.944911529604628
188,3.7326358862500113
189,3.499467623480753
190,3.2769649848214586
191,3.6929651978949365
192,3.9277135604794267
193,5.889583744341397
194,5.078922416924778
195,2.530066418379765
196,4.6372280185392825
197,3.1075313365637967
198,3.9029820319377206
199,4.511671412619106
200,2.7110500154192363
201,4.155473847474337
202,2.338997514090967
203,4.33006123462212
204,4.515318049980329
205,3.9665296088859527
206,4.530410110623192
207,3.3897935733744378
208,2.3070448815999827
209,3.160716529311985
210,3.9796123041139806
211,2.877808651320402
212,3.5284348097895126
213,3.81366733954581
214,3.6446463802179543
215,2.6390109840306364
216,2.3332626547103317
217,2.734503407742035
218,3.004289638789235
219,2.5970939892049154
220,3.649252948454179
221,4.189748401548181
222,3.619251102039212
223,5.0095323919137105
224,4.725921963191073
225,3.9467870918761507
226,3.9437822514152847
227,4.183766485338429
228,3.597986547368327
229,3.24742289869591
230,4.469576187596625
231,5.146843009190444
232,2.679326216523603
233,3.9723921953724726
234,4.009024514756513
235,3.953085543380051
236,3.359955338265068
237,3.9496712745738463
238,4.558618854826387
239,2.499995497006165
240,3.632694471194486
241,5.496268641479754
242,3.56515700905069
243,3.7905653764942984
244,4.135322578294672
245,4.260003684243376
246,3.2353643796154707
247,3.703791457675411
248,3.7267893862762294
249,4.639987286830335
250,4.521895134393626
251,2.6924150090950674
252,5.025707216332561
253,4.387079237684064
254,3.417623285871552
255,3.180754410295054
256,3.227762404342692
257,3.365519936672315
258,4.743208846970463
259,4.6809853163555
260,4.528210353932732
261,2.7720845830058622
262,3.480520286928838
263,3.977929667772596
264,3.6771280883883235
265,2.6524542148460992
266,3.2252528395042335
267,4.423565920343656
268,3.7608318877200175
269,2.6201444962299387
270,4.6676780283308945
271,4.621028314956139
272,2.5100384499075448
273,3.609198210599336
274,3.2415503433187185
275,3.381494530833936
276,2.2240489934824104
277,3.6080871743603735
278,4.309168407307492
279,4.558230381435761
280,4.169610814825487
281,2.753651659005656
282,3.9436720170996287
283,4.929958231041402
284,3.460004909822591
285,4.118806172517791
286,3.9211352897469403
287,3.5602983134623356
288,4.82298797911252
289,4.143905975271779
290,4.015906639870867
291,3.644843971011958
292,3.5523377277307313
293,2.0910546984831075
294,3.8530706251686007
295,3.6563272137954983
296,3.2972766317715854
297,3.9766113703548287
298,3.9496771551764676
299,3.6008731670356156
300,3.3220113145201315
301,3.2845529972077103
302,3.7008802297760726
303,5.4899172917129215
304,3.4125078659743906
305,3.5312196587280567
306,3.591252483279592
307,4.065827886765208
308,4.282415097159589
309,4.01494310589573
310,4.4268253856989
311,4.454045498371281
312,4.425865348853646
313,3.379436555184005
314,3.395800921844102
315,4.481046643886216
316,3.5450872756489877
317,3.7682500449234895
318,2.7843186641416486
319,3.7834467012203774
320,3.0840812941507365
321,3.6066913621846317
322,4.193558243673446
323,2.9771005526084924
324,3.52269037482374
325,3.5346460337366756
326,3.0851243228952825
327,3.356210823551998
328,4.7620256776635905
329,4.02184778115952
330,3.940280429600579
331,5.07259560034107
332,2.8794620242297153
333,4.744370650716397
334,4.592940534737049
335,4.341005569623836
336,4.256390147484882
337,4.370581574459316
338,4.287107788994628
339,3.994846996819644
340,3.3627106089325087
341,4.394263106074723
342,5.862588581084685
343,4.582063870582436
344,3.4523247959565166
345,4.2585006308721445
346,3.3105720800404326
347,2.52636196337904
348,3.559969272706026
349,4.771312326856974
350,4.555697474558949
351,4.07636734868093
352,3.868894515824561
353,3.550261598871516
354,2.4701563476012995
355,4.855230643992567
356,2.7758682013873655
357,3.03686196340015
358,5.1791842578391485
359,3.106418879720553
360,3.025374158554737
361,5.608277616930051
362,4.512233194601136
363,3.215337299100051
364,4.26929963386603
365,5.272643378377351
366,4.046343079332085
367,3.646142037818425
368,4.478230548496561
369,3.447344448818923
370,4.080981310691386
371,3.184797040015057
372,2.975706164008776
373,4.206464770019565
374,3.698102387426965
375,4.584382047398743
376,3.3793580545871285
377,4.3358709993784075
378,3.8074570864975277
379,3.949044982878287
380,4.414234419268802
381,4.7526332948316945
382,4.4316428514742965
383,5.348205873493967
384,3.595097236165164
385,2.4823341215969994
386,3.0040413621739246
387,3.4597499081475065
388,4.181275590728348
389,5.328400516149962
390,3.760196415971614
391,5.004532770430144
392,2.6508258876868167
393,3.300533215189116
394,4.000793420289546
395,3.1202116516877845
396,3.4622143523344775
397,3.337828438887989
398,3.6357705416570263
399,5.727850687275371
400,4.9530726931236355
401,2.5031755799939504
402,5.038625355506261
403,2.561771240693618
404,3.482026324037119
405,3.195817191282249
406,3.5421907465287092
407,2.7633142606110233
408,3.6091147226054745
409,5.47742404303735
410,3.344693699719978
411,4.298830367854487
412,4.537615255332561
413,3.2692178924935362
414,4.520770777538291
415,3.6934640144966466
416,4.0155874634926665
417,3.913886849545075
418,4.372629155101969
419,3.51453982319819
420,5.741446199803625
421,3.2403328273152203
422,4.0972224085589755
423,3.9420014845451172
424,3.5691405727065253
425,3.9242580452753364
426,4.5320484631109
427,5.278386093841837
428,4.62210614470115
429,4.457556219714627
430,4.094529614590815
431,3.6872002951739957
432,3.7685376921432323
433,5.142812958376645
434,3.164588012945445
435,4.494597997636346
436,4.5750215669364875
437,4.695650969472789
438,4.612540272641996
439,4.780760883007287
440,3.5747799842122334
441,4.0001056997078
442,5.043363100342596
443,3.6171456305388254
444,3.6220664983817152
445,3.9589112513811804
446,3.447993891982734
447,4.805485936884685
448,3.2621704053759495
449,3.722943874187532
450,3.0296202465041846
451,4.194657456575876
452,4.946751263671156
453,3.973617564599877
454,4.313494270086087
455,3.0440966150601163
456,3.723468812770296
457,3.4979190402892835
458,3.8583429222670795
459,4.81515270176228
460,3.2892323358575752
461,3.2261929387780706
462,3.084887964928174
463,4.79909233002622
464,4.129349181245675
465,2.6341045930300853
466,4.705950334547337
467,4.011608763617438
468,4.676343416897954
469,4.76626241302225
470,3.6450909100764703
471,3.0358551722451654
472,4.911999101020016
473,3.90556810322906
474,4.003113902232493
475,4.3133257582707385
476,2.6122759134744626
477,3.4850345897457182
478,3.1042203583586856
479,3.57070708627476
480,3.1348927924156254
481,2.3678089474971733
482,5.459828723925219
483,4.4656421199011636
484,5.238767926643265
485,2.688083469544117
486,3.686650777887561
487,3.5357360950727683
488,4.370032718259
489,3.2977050223448288
490,4.875477820250748
491,4.686773458895234
492,3.7122847985796907
493,4.52107209015927
494,2.574322555877566
495,3.2394339983016187
496,5.352129861208272
497,5.090688549355076
498,2.6227908517563687
499,4.445940257240791
500,3.5067432791341226
501,2.552971776394462
502,2.67970008468271
503,4.401782284772454
504,4.766544925813246
505,4.821750732855795
506,4.178418791575901
507,4.347099227119196
508,2.507309726117451
509,5.233856684715806
510,3.537487955213243
511,3.2185432443616797
512,3.593669101658765
513,3.2467057035738933
514,4.3293396730846485
515,4.193906020203109
516,3.8735758060296908
517,4.312123003029483
518,4.51862186158156
519,3.883026056551036
520,4.313359275441135
521,2.667169444976607
522,4.514870782225294
